Data,estacao,precipitacao,temperatura,umidade,velocidade_vento,radiacao,iri
2024-10-07,;GOIAS,0.0,34.7,17.0,2.7,,
2024-10-07,;GOIAS,0.0,32.6,30.0,3.3,,
2024-10-07,;GOIAS,0.0,30.3,36.0,2.7,,
2024-10-07,;GOIAS,0.0,29.9,35.0,1.2,,
2024-10-07,;GOIAS,0.0,28.2,43.0,5.0,,
2024-10-07,;GOIAS,0.0,27.4,47.0,0.6,,
2024-10-07,;GOIAS,0.0,26.5,50.0,0.0,,
2024-10-07,;GOIAS,0.0,26.0,52.0,1.4,,
2024-10-07,;GOIAS,0.0,25.6,54.0,0.0,,
2024-10-07,;GOIAS,0.0,24.6,60.0,0.0,,
2024-10-07,;GOIAS,0.0,25.7,57.0,0.0,185.5,52.55
2024-10-07,;GOIAS,0.0,27.4,53.0,0.0,797.6,56.25
2024-10-07,;GOIAS,0.0,29.5,47.0,2.1,1770.0,62.61
2024-10-07,;GOIAS,0.0,30.6,44.0,2.1,2577.8,65.96
2024-10-07,;GOIAS,0.0,33.7,36.0,3.2,3181.1,72.44
2024-10-07,;GOIAS,0.0,35.4,31.0,2.8,3511.5,75.67
2024-10-07,;GOIAS,0.0,36.3,29.0,3.7,3534.8,77.44
2024-10-07,;GOIAS,0.0,37.2,26.0,3.3,3282.3,78.31
2024-10-07,;GOIAS,0.0,37.3,25.0,3.1,2795.5,77.62
2024-10-07,;GOIAS,0.0,37.2,25.0,3.1,2090.1,76.13
2024-10-07,;GOIAS,0.0,36.7,27.0,3.5,1245.4,73.67
2024-10-07,;GOIAS,0.0,35.2,29.0,2.6,375.5,69.75
2024-10-07,;GOIAS,0.0,33.8,31.0,2.8,7.7,67.47
2024-10-07,;GOIAS,0.0,32.7,34.0,1.6,,
2024-10-08,;GOIAS,0.0,31.5,38.0,1.7,,
2024-10-08,;GOIAS,0.0,30.3,41.0,0.0,,
2024-10-08,;GOIAS,0.0,30.2,40.0,0.0,,
2024-10-08,;GOIAS,0.0,28.8,46.0,1.2,,
2024-10-08,;GOIAS,0.0,28.2,48.0,0.9,,
2024-10-08,;GOIAS,0.0,26.9,53.0,0.0,,
2024-10-08,;GOIAS,0.0,27.0,53.0,0.0,,
2024-10-08,;GOIAS,0.0,27.0,54.0,0.0,,
2024-10-08,;GOIAS,0.0,26.7,57.0,0.0,,
2024-10-08,;GOIAS,0.0,26.4,59.0,0.0,,
2024-10-08,;GOIAS,0.0,27.2,58.0,0.0,106.9,53.21
2024-10-08,;GOIAS,0.0,28.9,50.0,1.6,446.3,58.37
2024-10-08,;GOIAS,0.0,31.0,44.0,2.9,1059.6,63.62
2024-10-08,;GOIAS,0.0,33.2,40.0,3.4,2489.9,69.58
2024-10-08,;GOIAS,0.0,34.5,36.0,2.0,2473.1,71.02
2024-10-08,;GOIAS,0.0,35.9,33.0,2.6,2782.3,73.89
2024-10-08,;GOIAS,0.0,37.4,29.0,3.4,3475.7,78.0
2024-10-08,;GOIAS,0.0,38.6,26.0,2.8,3216.2,78.98
2024-10-08,;GOIAS,0.0,38.1,26.0,3.8,2844.5,78.36
2024-10-08,;GOIAS,0.0,38.5,24.0,2.6,2075.1,77.13
2024-10-08,;GOIAS,0.0,28.3,57.0,7.4,755.5,59.34
2024-10-08,;GOIAS,1.2,25.0,79.0,2.8,76.7,44.2
2024-10-08,;GOIAS,0.2,25.7,75.0,1.5,,
2024-10-08,;GOIAS,0.0,25.7,79.0,0.0,,
2024-10-09,;GOIAS,0.0,26.0,78.0,0.0,,
2024-10-09,;GOIAS,0.0,26.4,79.0,0.0,,
2024-10-09,;GOIAS,0.0,27.9,62.0,1.9,,
2024-10-09,;GOIAS,0.2,27.0,72.0,0.0,,
2024-10-09,;GOIAS,0.0,26.4,74.0,1.1,,
2024-10-09,;GOIAS,0.0,27.3,62.0,1.6,,
2024-10-09,;GOIAS,0.0,25.1,72.0,1.4,,
2024-10-09,;GOIAS,0.0,24.4,71.0,2.8,,
2024-10-09,;GOIAS,0.0,25.1,68.0,0.7,,
2024-10-09,;GOIAS,0.0,24.6,70.0,4.2,,
2024-10-09,;GOIAS,4.6,22.1,90.0,0.0,9.4,30.39
2024-10-09,;GOIAS,0.0,22.9,88.0,0.0,140.8,41.06
2024-10-09,;GOIAS,0.0,25.0,82.0,0.0,621.8,45.39
2024-10-09,;GOIAS,0.0,28.4,70.0,0.0,1516.0,53.33
2024-10-09,;GOIAS,0.0,31.6,52.0,0.0,2586.6,63.27
2024-10-09,;GOIAS,0.0,33.9,44.0,1.4,3232.4,69.39
2024-10-09,;GOIAS,0.0,35.8,37.0,3.0,3535.2,74.32
2024-10-09,;GOIAS,0.0,36.6,33.0,1.1,2827.6,73.76
2024-10-09,;GOIAS,0.0,36.7,29.0,2.2,2834.9,75.59
2024-10-09,;GOIAS,0.0,37.1,30.0,2.9,1882.5,74.04
2024-10-09,;GOIAS,0.0,31.0,40.0,3.8,640.5,64.43
2024-10-09,;GOIAS,0.0,29.7,51.0,1.3,88.9,57.8
2024-10-09,;GOIAS,0.0,30.1,49.0,1.2,,
2024-10-09,;GOIAS,0.0,28.8,56.0,0.0,,
2024-10-10,;GOIAS,0.0,28.3,59.0,0.0,,
2024-10-10,;GOIAS,0.0,28.5,58.0,0.2,,
2024-10-10,;GOIAS,0.0,27.8,64.0,0.2,,
2024-10-10,;GOIAS,0.0,28.9,52.0,1.5,,
2024-10-10,;GOIAS,0.0,27.9,56.0,1.4,,
2024-10-10,;GOIAS,0.0,26.5,63.0,1.9,,
2024-10-10,;GOIAS,0.0,25.2,69.0,1.0,,
2024-10-10,;GOIAS,0.0,25.0,70.0,3.0,,
2024-10-10,;GOIAS,0.0,24.8,70.0,2.8,,
2024-10-10,;GOIAS,0.0,24.7,69.0,3.2,,
2024-10-10,;GOIAS,0.0,25.7,64.0,2.4,124.8,51.52
2024-10-10,;GOIAS,0.0,26.5,63.0,1.6,488.3,52.75
2024-10-10,;GOIAS,0.0,27.0,62.0,1.1,604.8,53.41
2024-10-10,;GOIAS,0.0,29.2,56.0,1.5,1798.5,59.45
2024-10-10,;GOIAS,0.0,27.3,63.0,1.5,1284.3,54.89
2024-10-10,;GOIAS,0.0,26.9,62.0,3.8,1170.2,55.82
2024-10-10,;GOIAS,0.0,28.3,60.0,2.1,1352.2,56.98
2024-10-10,;GOIAS,1.8,24.6,82.0,0.4,497.9,41.45
2024-10-10,;GOIAS,0.6,23.7,89.0,0.7,221.6,40.67
2024-10-10,;GOIAS,0.0,24.4,81.0,0.1,368.3,44.79
2024-10-10,;GOIAS,0.0,24.6,73.0,0.3,235.4,47.17
2024-10-10,;GOIAS,0.2,24.8,72.0,1.8,117.0,47.73
2024-10-10,;GOIAS,0.0,24.6,73.0,0.6,6.6,46.86
2024-10-10,;GOIAS,0.0,26.2,62.0,2.5,,
2024-10-11,;GOIAS,0.0,24.9,73.0,0.4,,
2024-10-11,;GOIAS,0.0,24.3,74.0,0.7,,
2024-10-11,;GOIAS,0.0,24.5,72.0,0.0,,
2024-10-11,;GOIAS,0.0,25.3,66.0,0.7,,
2024-10-11,;GOIAS,0.0,24.2,71.0,0.0,,
2024-10-11,;GOIAS,0.0,23.7,76.0,0.0,,
2024-10-11,;GOIAS,0.0,23.2,80.0,0.0,,
2024-10-11,;GOIAS,0.0,23.5,79.0,0.1,,
2024-10-11,;GOIAS,0.0,23.3,80.0,0.0,,
2024-10-11,;GOIAS,0.0,23.1,81.0,0.0,,
2024-10-11,;GOIAS,0.0,23.6,82.0,0.0,248.0,43.6
2024-10-11,;GOIAS,0.0,27.1,67.0,0.0,1114.4,52.45
2024-10-11,;GOIAS,0.0,29.8,56.0,0.6,1819.8,59.49
2024-10-11,;GOIAS,0.0,31.7,46.0,2.6,2634.1,66.54
2024-10-11,;GOIAS,0.0,33.0,43.0,2.6,2965.1,69.08
2024-10-11,;GOIAS,0.0,35.3,34.0,2.0,3407.0,74.09
2024-10-11,;GOIAS,0.0,35.5,35.0,2.5,3116.7,73.61
2024-10-11,;GOIAS,0.0,34.6,39.0,4.3,2765.3,71.93
2024-10-11,;GOIAS,1.2,31.8,50.0,3.2,1513.1,61.08
2024-10-11,;GOIAS,0.0,25.4,73.0,1.0,163.8,47.98
2024-10-11,;GOIAS,0.2,25.8,74.0,0.9,150.2,47.5
2024-10-11,;GOIAS,0.0,25.7,75.0,0.8,61.1,47.3
2024-10-11,;GOIAS,0.0,26.3,70.0,0.2,2.1,48.83
2024-10-11,;GOIAS,0.0,25.9,73.0,2.1,,
2024-10-12,;GOIAS,0.0,26.1,68.0,0.8,,
2024-10-12,;GOIAS,0.0,25.6,71.0,0.0,,
2024-10-12,;GOIAS,0.0,25.9,67.0,1.6,,
2024-10-12,;GOIAS,0.0,25.3,69.0,0.0,,
2024-10-12,;GOIAS,0.0,24.7,74.0,0.0,,
2024-10-12,;GOIAS,0.0,24.8,72.0,0.8,,
2024-10-12,;GOIAS,0.0,23.7,79.0,0.2,,
2024-10-12,;GOIAS,0.0,24.0,76.0,0.0,,
2024-10-12,;GOIAS,0.0,23.6,79.0,0.0,,
2024-10-12,;GOIAS,0.0,23.2,80.0,0.2,,
2024-10-12,;GOIAS,0.0,24.5,76.0,0.2,135.7,45.95
2024-10-12,;GOIAS,0.0,26.2,68.0,0.8,507.0,50.66
2024-10-12,;GOIAS,0.0,27.8,61.0,1.6,1042.7,55.44
2024-10-12,;GOIAS,0.0,29.3,57.0,0.4,1645.4,58.37
2024-10-12,;GOIAS,0.0,29.8,54.0,2.2,1979.7,61.21
2024-10-12,;GOIAS,0.0,31.2,51.0,2.2,2039.8,63.28
2024-10-12,;GOIAS,0.0,32.9,43.0,2.3,3157.9,69.24
2024-10-12,;GOIAS,0.0,34.1,37.0,2.7,3240.1,72.31
2024-10-12,;GOIAS,0.0,35.1,32.0,2.2,2929.8,73.68
2024-10-12,;GOIAS,0.0,33.8,36.0,1.5,1956.5,69.21
2024-10-12,;GOIAS,0.0,26.1,67.0,2.3,266.9,51.16
2024-10-12,;GOIAS,0.0,24.5,71.0,0.1,12.6,47.15
2024-10-12,;GOIAS,0.2,23.8,83.0,0.1,,
2024-10-12,;GOIAS,0.0,24.8,77.0,0.0,,
2024-10-13,;GOIAS,0.0,24.5,76.0,0.9,,
2024-10-13,;GOIAS,0.0,23.9,76.0,1.3,,
2024-10-13,;GOIAS,0.0,24.2,71.0,1.9,,
2024-10-13,;GOIAS,0.2,24.0,74.0,1.8,,
2024-10-13,;GOIAS,0.0,23.4,73.0,2.2,,
2024-10-13,;GOIAS,0.0,24.4,64.0,2.6,,
2024-10-13,;GOIAS,0.0,23.5,70.0,0.8,,
2024-10-13,;GOIAS,0.0,22.4,76.0,0.2,,
2024-10-13,;GOIAS,0.0,22.4,77.0,0.4,,
2024-10-13,;GOIAS,0.0,21.9,79.0,0.2,0.0,42.82
2024-10-13,;GOIAS,0.0,23.0,76.0,0.3,192.0,44.98
2024-10-13,;GOIAS,0.0,26.7,61.0,0.8,1002.0,54.13
2024-10-13,;GOIAS,0.0,30.8,38.0,1.6,2185.8,66.87
2024-10-13,;GOIAS,0.0,33.5,34.0,1.8,2746.5,71.32
2024-10-13,;GOIAS,0.0,35.2,28.0,1.9,3060.4,75.07
2024-10-13,;GOIAS,0.0,36.3,23.0,2.2,2588.1,76.6
2024-10-13,;GOIAS,0.0,38.9,21.0,2.2,3114.3,80.2
2024-10-13,;GOIAS,0.0,37.6,23.0,2.0,2508.1,77.32
2024-10-13,;GOIAS,0.0,39.8,22.0,3.9,2520.5,80.24
2024-10-13,;GOIAS,0.0,35.1,30.0,1.7,1169.3,70.51
2024-10-13,;GOIAS,0.0,31.9,37.0,2.4,321.8,64.67
2024-10-13,;GOIAS,0.0,31.0,41.0,1.0,78.7,61.61
2024-10-13,;GOIAS,0.0,28.9,49.0,2.4,17.9,58.21
2024-10-13,;GOIAS,0.0,28.2,52.0,3.4,,
2024-10-14,;GOIAS,0.0,28.1,51.0,1.5,,
2024-10-14,;GOIAS,0.0,27.2,57.0,0.3,,
2024-10-14,;GOIAS,0.0,26.7,59.0,0.0,,
2024-10-14,;GOIAS,0.0,26.1,62.0,0.5,,
2024-10-14,;GOIAS,0.0,25.9,63.0,0.0,,
2024-10-14,;GOIAS,0.0,26.3,60.0,0.3,,
2024-10-14,;GOIAS,0.0,26.1,61.0,0.0,,
2024-10-14,;GOIAS,0.0,26.5,56.0,0.1,,
2024-10-14,;GOIAS,0.0,27.5,51.0,1.2,,
2024-10-14,;GOIAS,0.0,28.1,49.0,2.1,,
2024-10-14,;GOIAS,0.0,28.0,51.0,2.1,116.9,56.98
2024-10-14,;GOIAS,0.0,28.7,49.0,5.3,853.3,61.18
2024-10-14,;GOIAS,0.0,31.1,44.0,2.6,1613.2,64.65
2024-10-14,;GOIAS,0.0,32.1,41.0,4.0,2017.4,67.81
2024-10-14,;GOIAS,0.0,32.9,40.0,2.9,2631.7,69.39
2024-10-14,;GOIAS,0.0,33.6,35.0,4.2,2710.1,72.22
2024-10-14,;GOIAS,0.0,34.6,33.0,1.7,2300.4,71.5
2024-10-14,;GOIAS,0.0,32.5,42.0,3.4,1728.7,66.93
2024-10-14,;GOIAS,0.0,34.5,37.0,2.7,1702.3,69.53
2024-10-14,;GOIAS,0.0,31.3,46.0,3.3,1085.4,63.5
2024-10-14,;GOIAS,14.2,23.4,86.0,4.2,107.0,24.06
2024-10-14,;GOIAS,2.4,24.5,77.0,4.0,34.9,42.54
2024-10-14,;GOIAS,0.2,25.1,75.0,1.4,6.8,46.64
2024-10-14,;GOIAS,0.4,23.7,85.0,0.0,,
2024-10-15,;GOIAS,0.6,23.4,88.0,0.1,,
2024-10-15,;GOIAS,0.0,23.9,86.0,0.6,,
2024-10-15,;GOIAS,0.0,23.8,87.0,0.1,,
2024-10-15,;GOIAS,0.0,23.7,86.0,1.8,,
2024-10-15,;GOIAS,0.0,24.2,77.0,0.8,,
2024-10-15,;GOIAS,0.0,23.4,85.0,1.0,,
2024-10-15,;GOIAS,0.0,22.9,85.0,2.4,,
2024-10-15,;GOIAS,0.0,22.7,84.0,3.6,,
2024-10-15,;GOIAS,0.0,23.0,81.0,2.5,,
2024-10-15,;GOIAS,0.0,23.0,77.0,2.1,,
2024-10-15,;GOIAS,0.2,22.3,84.0,1.1,15.9,41.71
2024-10-15,;GOIAS,0.6,22.6,84.0,2.2,174.9,42.0
2024-10-15,;GOIAS,0.0,24.2,78.0,3.2,892.7,48.14
2024-10-15,;GOIAS,0.0,24.9,72.0,6.3,1141.8,52.51
2024-10-15,;GOIAS,0.0,24.7,69.0,9.0,895.2,54.12
2024-10-15,;GOIAS,0.0,24.7,68.0,6.9,1008.7,53.59
2024-10-15,;GOIAS,0.0,25.8,62.0,7.7,1591.5,57.78
2024-10-15,;GOIAS,0.0,25.9,64.0,6.3,1609.9,56.59
2024-10-15,;GOIAS,0.0,26.9,60.0,1.1,1515.1,55.76
2024-10-15,;GOIAS,0.0,26.9,62.0,2.0,1398.0,55.37
2024-10-15,;GOIAS,0.0,26.1,64.0,1.5,853.5,52.83
2024-10-15,;GOIAS,0.0,25.7,66.0,0.6,397.0,50.57
2024-10-15,;GOIAS,0.0,24.6,74.0,0.1,6.2,46.31
2024-10-15,;GOIAS,0.0,24.2,75.0,0.1,,
2024-10-16,;GOIAS,0.0,24.0,74.0,0.0,,
2024-10-16,;GOIAS,0.0,23.6,77.0,0.0,,
2024-10-16,;GOIAS,0.0,22.6,82.0,0.0,,
2024-10-16,;GOIAS,0.0,22.6,82.0,0.0,,
2024-10-16,;GOIAS,0.0,23.0,78.0,0.0,,
2024-10-16,;GOIAS,0.0,22.7,79.0,0.0,,
2024-10-16,;GOIAS,0.0,22.4,81.0,0.0,,
2024-10-16,;GOIAS,0.0,22.1,83.0,0.0,,
2024-10-16,;GOIAS,0.0,21.8,86.0,0.0,,
2024-10-16,;GOIAS,0.0,22.0,86.0,0.0,,
2024-10-16,;GOIAS,0.0,23.0,83.0,0.1,135.4,42.67
2024-10-16,;GOIAS,0.0,24.8,72.0,0.8,448.9,48.3
2024-10-16,;GOIAS,0.0,27.1,62.0,3.6,1686.0,56.9
2024-10-16,;GOIAS,0.0,30.0,50.0,2.1,2042.5,62.63
2024-10-16,;GOIAS,0.0,30.6,44.0,1.9,1967.4,64.63
2024-10-16,;GOIAS,0.0,31.4,44.0,1.0,2033.0,64.92
2024-10-16,;GOIAS,0.0,30.4,46.0,3.2,2441.5,65.48
2024-10-16,;GOIAS,0.0,30.9,45.0,2.4,1413.5,63.7
2024-10-16,;GOIAS,0.0,32.6,43.0,3.0,1739.6,66.53
2024-10-16,;GOIAS,0.0,32.1,40.0,1.1,1746.4,66.12
2024-10-16,;GOIAS,0.0,31.9,43.0,2.2,1251.2,64.63
2024-10-16,;GOIAS,0.0,30.3,48.0,1.5,405.3,59.89
2024-10-16,;GOIAS,0.0,28.7,56.0,2.2,9.7,55.84
2024-10-16,;GOIAS,0.0,27.4,60.0,0.0,,
2024-10-17,;GOIAS,0.0,26.7,66.0,0.0,,
2024-10-17,;GOIAS,0.0,25.5,72.0,0.2,,
2024-10-17,;GOIAS,0.0,25.0,74.0,0.0,,
2024-10-17,;GOIAS,0.0,24.4,77.0,0.0,,
2024-10-17,;GOIAS,0.0,23.8,79.0,0.0,,
2024-10-17,;GOIAS,0.0,23.8,79.0,0.0,,
2024-10-17,;GOIAS,0.0,24.8,72.0,1.0,,
2024-10-17,;GOIAS,0.0,23.9,75.0,0.5,,
2024-10-17,;GOIAS,0.0,24.1,73.0,0.1,,
2024-10-17,;GOIAS,0.0,23.9,74.0,0.0,,
2024-10-17,;GOIAS,0.0,24.8,71.0,1.4,258.0,48.52
2024-10-17,;GOIAS,0.0,25.9,70.0,1.9,879.4,51.13
2024-10-17,;GOIAS,0.0,27.6,63.0,2.0,1272.8,55.35
2024-10-17,;GOIAS,0.0,28.9,56.0,1.4,1570.9,58.72
2024-10-17,;GOIAS,0.0,30.0,53.0,2.4,2283.7,62.37
2024-10-17,;GOIAS,0.0,30.9,48.0,1.4,1102.9,61.68
2024-10-17,;GOIAS,0.0,32.4,44.0,3.0,1911.2,66.42
2024-10-17,;GOIAS,0.0,33.2,44.0,2.9,2494.0,68.14
2024-10-17,;GOIAS,0.0,32.9,43.0,2.9,2154.3,67.53
2024-10-17,;GOIAS,0.0,31.1,48.0,3.5,859.8,62.39
2024-10-17,;GOIAS,0.0,25.4,65.0,2.6,424.2,51.7
2024-10-17,;GOIAS,1.6,22.0,84.0,4.5,137.0,40.62
2024-10-17,;GOIAS,16.8,21.0,94.0,0.3,,
2024-10-17,;GOIAS,0.2,20.2,94.0,0.0,,
2024-10-18,;GOIAS,0.2,21.1,95.0,0.4,,
2024-10-18,;GOIAS,0.0,20.9,94.0,0.0,,
2024-10-18,;GOIAS,0.0,21.2,94.0,0.0,,
2024-10-18,;GOIAS,0.0,21.7,85.0,1.3,,
2024-10-18,;GOIAS,0.2,21.4,88.0,0.8,,
2024-10-18,;GOIAS,0.0,21.5,87.0,1.0,,
2024-10-18,;GOIAS,0.0,21.4,90.0,0.0,,
2024-10-18,;GOIAS,0.0,21.5,92.0,0.2,,
2024-10-18,;GOIAS,0.0,21.5,91.0,0.0,,
2024-10-18,;GOIAS,0.0,21.7,91.0,0.0,,
2024-10-18,;GOIAS,0.0,22.2,93.0,0.0,100.3,38.95
2024-10-18,;GOIAS,0.0,24.9,82.0,0.0,781.7,45.64
2024-10-18,;GOIAS,0.0,26.5,76.0,1.0,1587.6,50.75
2024-10-18,;GOIAS,0.0,27.2,69.0,0.6,1282.8,52.57
2024-10-18,;GOIAS,0.0,29.9,63.0,2.0,2244.2,59.01
2024-10-18,;GOIAS,0.0,29.5,59.0,2.3,2425.4,60.43
2024-10-18,;GOIAS,0.0,24.8,76.0,2.6,879.0,48.86
2024-10-18,;GOIAS,0.0,29.1,57.0,1.0,1870.6,58.97
2024-10-18,;GOIAS,0.0,25.3,74.0,4.5,938.8,50.9
2024-10-18,;GOIAS,0.4,25.1,79.0,0.5,665.2,45.91
2024-10-18,;GOIAS,0.0,25.3,78.0,0.4,407.1,46.59
2024-10-18,;GOIAS,0.0,25.2,83.0,1.0,384.0,45.27
2024-10-18,;GOIAS,0.0,24.7,82.0,0.8,14.9,44.35
2024-10-18,;GOIAS,0.0,24.5,82.0,0.6,,
2024-10-19,;GOIAS,0.0,24.5,85.0,2.0,,
2024-10-19,;GOIAS,0.0,24.0,88.0,0.4,,
2024-10-19,;GOIAS,0.0,23.8,89.0,0.0,,
2024-10-19,;GOIAS,0.0,23.6,87.0,2.2,,
2024-10-19,;GOIAS,0.0,23.9,86.0,0.3,,
2024-10-19,;GOIAS,0.0,24.4,79.0,1.1,,
2024-10-19,;GOIAS,0.0,24.3,78.0,2.2,,
2024-10-19,;GOIAS,0.0,24.0,80.0,1.4,,
2024-10-19,;GOIAS,0.0,23.7,83.0,1.6,,
2024-10-19,;GOIAS,0.0,23.3,86.0,1.6,1.1,42.48
2024-10-19,;GOIAS,2.6,23.1,89.0,1.4,142.4,36.41
2024-10-19,;GOIAS,8.0,22.0,95.0,2.7,303.7,23.96
2024-10-19,;GOIAS,1.0,22.5,96.0,0.3,150.0,36.52
2024-10-19,;GOIAS,0.4,23.0,96.0,0.8,418.4,38.89
2024-10-19,;GOIAS,5.2,22.2,94.0,2.9,698.4,30.9
2024-10-19,;GOIAS,12.2,22.1,95.0,0.5,399.9,19.12
2024-10-19,;GOIAS,3.6,22.6,96.0,0.0,499.5,31.95
2024-10-19,;GOIAS,0.0,24.8,81.0,0.0,1368.2,47.04
2024-10-19,;GOIAS,0.0,26.1,73.0,1.9,1972.6,52.57
2024-10-19,;GOIAS,0.0,26.4,67.0,2.4,1659.1,54.22
2024-10-19,;GOIAS,0.0,25.3,70.0,1.0,923.8,50.32
2024-10-19,;GOIAS,0.0,25.1,75.0,0.2,311.6,47.05
2024-10-19,;GOIAS,0.0,23.5,83.0,0.0,9.2,42.74
2024-10-19,;GOIAS,0.0,22.9,90.0,0.0,,
2024-10-20,;GOIAS,0.0,22.7,89.0,0.0,,
2024-10-20,;GOIAS,0.0,22.5,90.0,0.0,,
2024-10-20,;GOIAS,0.0,22.6,92.0,0.0,,
2024-10-20,;GOIAS,0.0,24.1,78.0,0.2,,
2024-10-20,;GOIAS,0.0,23.9,77.0,1.6,,
2024-10-20,;GOIAS,0.0,23.8,78.0,1.0,,
2024-10-20,;GOIAS,0.0,23.5,80.0,0.2,,
2024-10-20,;GOIAS,5.4,21.8,95.0,0.0,,
2024-10-20,;GOIAS,1.4,21.9,96.0,0.0,,
2024-10-20,;GOIAS,16.0,20.0,97.0,1.5,,
2024-10-20,;GOIAS,1.6,20.7,97.0,0.2,57.4,33.44
2024-10-20,;GOIAS,1.0,21.1,95.0,0.0,271.8,35.87
2024-10-20,;GOIAS,14.0,20.7,96.0,2.2,405.5,18.64
2024-10-20,;GOIAS,1.8,21.8,93.0,1.0,351.7,36.05
2024-10-20,;GOIAS,0.2,24.0,78.0,1.7,1625.6,48.3
2024-10-20,;GOIAS,0.0,24.4,82.0,0.6,980.5,45.96
2024-10-20,;GOIAS,0.0,24.4,88.0,0.2,479.5,42.96
2024-10-20,;GOIAS,0.8,23.7,88.0,0.0,537.3,40.85
2024-10-20,;GOIAS,0.0,24.3,87.0,0.5,999.6,44.37
2024-10-20,;GOIAS,0.2,26.7,72.0,0.0,1908.2,51.84
2024-10-20,;GOIAS,0.0,25.4,77.0,0.7,855.6,48.01
2024-10-20,;GOIAS,0.0,24.6,81.0,0.0,214.1,44.58
2024-10-20,;GOIAS,0.0,23.6,90.0,0.0,5.9,40.71
2024-10-20,;GOIAS,0.0,23.1,93.0,0.0,,
2024-10-21,;GOIAS,0.0,23.3,92.0,0.3,,
2024-10-21,;GOIAS,0.0,23.0,94.0,0.0,,
2024-10-21,;GOIAS,0.6,22.8,95.0,0.0,,
2024-10-21,;GOIAS,0.0,22.9,92.0,1.2,,
2024-10-21,;GOIAS,0.0,22.8,88.0,0.3,,
2024-10-21,;GOIAS,0.0,22.4,91.0,1.0,,
2024-10-21,;GOIAS,0.2,21.9,94.0,0.1,,
2024-10-21,;GOIAS,0.0,22.1,89.0,0.9,,
2024-10-21,;GOIAS,0.2,21.8,93.0,1.1,,
2024-10-21,;GOIAS,0.0,21.7,93.0,0.2,,
2024-10-21,;GOIAS,0.0,22.1,94.0,0.0,171.9,38.72
2024-10-21,;GOIAS,0.0,23.8,81.0,1.1,845.1,45.79
2024-10-21,;GOIAS,0.0,25.2,72.0,2.5,1201.4,50.95
2024-10-21,;GOIAS,0.0,27.9,63.0,1.8,1893.1,56.71
2024-10-21,;GOIAS,0.0,30.0,57.0,2.3,3661.0,63.87
2024-10-21,;GOIAS,0.0,30.0,53.0,2.2,3094.5,63.89
2024-10-21,;GOIAS,0.0,32.8,45.0,2.6,2968.0,68.34
2024-10-21,;GOIAS,0.0,32.1,48.0,2.5,3769.6,68.46
2024-10-21,;GOIAS,1.8,23.3,84.0,4.3,924.2,42.67
2024-10-21,;GOIAS,1.8,23.0,85.0,2.4,240.6,39.83
2024-10-21,;GOIAS,2.6,23.0,88.0,2.3,115.0,37.03
2024-10-21,;GOIAS,0.4,22.8,91.0,0.0,70.2,39.14
2024-10-21,;GOIAS,0.0,22.8,90.0,0.3,4.1,40.26
2024-10-21,;GOIAS,0.2,22.8,90.0,0.0,,
2024-10-22,;GOIAS,0.0,22.6,92.0,1.3,,
2024-10-22,;GOIAS,0.0,22.3,93.0,0.9,,
2024-10-22,;GOIAS,0.0,22.2,92.0,0.1,,
2024-10-22,;GOIAS,0.0,22.1,95.0,0.0,,
2024-10-22,;GOIAS,0.0,21.6,96.0,0.4,,
2024-10-22,;GOIAS,0.0,21.5,94.0,0.4,,
2024-10-22,;GOIAS,0.0,21.3,95.0,0.4,,
2024-10-22,;GOIAS,0.0,21.3,95.0,0.7,,
2024-10-22,;GOIAS,0.0,21.2,95.0,0.0,,
2024-10-22,;GOIAS,0.0,21.2,95.0,0.0,2.6,37.41
2024-10-22,;GOIAS,0.0,21.9,94.0,0.5,230.4,38.94
2024-10-22,;GOIAS,0.0,23.9,80.0,0.0,871.8,45.67
2024-10-22,;GOIAS,0.0,25.4,77.0,1.3,1283.5,49.17
2024-10-22,;GOIAS,0.0,27.8,67.0,3.1,2500.9,57.3
2024-10-22,;GOIAS,0.0,29.3,61.0,3.0,3383.2,61.94
2024-10-22,;GOIAS,0.0,30.9,54.0,2.5,3614.4,65.45
2024-10-22,;GOIAS,0.0,31.6,51.0,2.1,3440.3,66.33
2024-10-22,;GOIAS,0.0,31.5,47.0,1.6,2796.0,65.92
2024-10-22,;GOIAS,0.0,32.3,46.0,1.3,1789.9,64.65
2024-10-22,;GOIAS,0.0,35.2,40.0,1.2,2946.6,70.89
2024-10-22,;GOIAS,6.8,25.4,80.0,2.3,512.4,33.62
2024-10-22,;GOIAS,0.0,25.8,86.0,0.0,173.5,43.9
2024-10-22,;GOIAS,0.0,25.2,83.0,0.0,20.3,44.04
2024-10-22,;GOIAS,0.0,25.5,81.0,0.5,,
2024-10-23,;GOIAS,0.0,25.0,74.0,2.1,,
2024-10-23,;GOIAS,0.0,25.0,74.0,2.2,,
2024-10-23,;GOIAS,0.0,23.9,80.0,0.5,,
2024-10-23,;GOIAS,0.2,24.8,73.0,5.1,,
2024-10-23,;GOIAS,0.0,24.4,74.0,1.6,,
2024-10-23,;GOIAS,0.0,23.0,82.0,0.2,,
2024-10-23,;GOIAS,0.0,23.5,79.0,1.3,,
2024-10-23,;GOIAS,0.0,22.6,84.0,0.2,,
2024-10-23,;GOIAS,0.0,22.5,83.0,0.0,,
2024-10-23,;GOIAS,0.0,22.0,88.0,0.0,,
